id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_estimators,criterion,max_depth,min_samples_leaf,max_features,bootstrap,n_jobs,random_state,class_weight
750,euclidian_px_all,randomforestclassifier,None,0.7345454545454545,"(0.646294679183047, 0.822796229907862)",0.6900000000000001,0.64,0.6468253968253969,1500,gini,,1,26,True,-1,707878,
751,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6983333333333334,0.5900000000000001,0.6294444444444445,1500,gini,,2,26,True,-1,707878,
752,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6456510338864783, 0.801621693386249)",0.6888095238095238,0.5650000000000001,0.5993145743145744,1500,gini,,5,26,True,-1,707878,
753,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6888095238095239,0.5900000000000001,0.6159812409812411,1500,gini,,10,26,True,-1,707878,
754,euclidian_px_all,randomforestclassifier,None,0.7345454545454545,"(0.6576766857473989, 0.8114142233435101)",0.725,0.615,0.6361111111111112,1500,gini,,15,26,True,-1,707878,
755,euclidian_px_all,randomforestclassifier,None,0.7163636363636363,"(0.6182310563868898, 0.8144962163403828)",0.7016666666666667,0.595,0.6102380952380952,1500,gini,,20,26,True,-1,707878,
756,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.7066666666666667,0.64,0.653968253968254,1500,gini,,1,30,True,-1,707878,
757,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6983333333333334,0.5900000000000001,0.6294444444444445,1500,gini,,2,30,True,-1,707878,
758,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6816666666666666,0.5650000000000001,0.5994444444444444,1500,gini,,5,30,True,-1,707878,
759,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6888095238095239,0.5900000000000001,0.6159812409812411,1500,gini,,10,30,True,-1,707878,
760,euclidian_px_all,randomforestclassifier,None,0.7345454545454545,"(0.6576766857473989, 0.8114142233435101)",0.725,0.615,0.6361111111111112,1500,gini,,15,30,True,-1,707878,
761,euclidian_px_all,randomforestclassifier,None,0.7163636363636363,"(0.6182310563868898, 0.8144962163403828)",0.7016666666666667,0.595,0.6102380952380952,1500,gini,,20,30,True,-1,707878,
762,euclidian_px_all,randomforestclassifier,None,0.7518181818181818,"(0.6696750982474247, 0.833961265388939)",0.7071428571428571,0.665,0.6695526695526695,1500,gini,,1,34,True,-1,707878,
763,euclidian_px_all,randomforestclassifier,None,0.7527272727272727,"(0.6720413819414555, 0.8334131635130899)",0.7138095238095238,0.64,0.66002886002886,1500,gini,,2,34,True,-1,707878,
764,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6616114301895597, 0.8056612970831676)",0.7054761904761905,0.5900000000000001,0.6231240981240982,1500,gini,,5,34,True,-1,707878,
765,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6888095238095239,0.5900000000000001,0.6159812409812411,1500,gini,,10,34,True,-1,707878,
766,euclidian_px_all,randomforestclassifier,None,0.7345454545454545,"(0.6576766857473989, 0.8114142233435101)",0.725,0.615,0.6361111111111112,1500,gini,,15,34,True,-1,707878,
767,euclidian_px_all,randomforestclassifier,None,0.7254545454545455,"(0.6397425725790197, 0.8111665183300713)",0.7083333333333334,0.595,0.6146825396825397,1500,gini,,20,34,True,-1,707878,
768,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6916666666666667,0.64,0.6456349206349206,1500,gini,,1,38,True,-1,707878,
769,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,1500,gini,,2,38,True,-1,707878,
770,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,1500,gini,,5,38,True,-1,707878,
771,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,38,True,-1,707878,
772,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,38,True,-1,707878,
773,euclidian_px_all,randomforestclassifier,None,0.7254545454545455,"(0.6397425725790197, 0.8111665183300713)",0.7083333333333334,0.595,0.6146825396825397,1500,gini,,20,38,True,-1,707878,
774,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.615,0.6218253968253968,1500,gini,,1,42,True,-1,707878,
775,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.5900000000000001,0.6123015873015873,1500,gini,,2,42,True,-1,707878,
776,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,42,True,-1,707878,
777,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,42,True,-1,707878,
778,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,42,True,-1,707878,
779,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6208574746021962, 0.7918697981250764)",0.6583333333333334,0.5700000000000001,0.5813492063492063,1500,gini,,20,42,True,-1,707878,
780,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6816666666666666,0.615,0.628968253968254,1500,gini,,1,46,True,-1,707878,
781,euclidian_px_all,randomforestclassifier,None,0.7618181818181818,"(0.6801483509782598, 0.8434880126581039)",0.7221428571428572,0.665,0.6778860028860029,1500,gini,,2,46,True,-1,707878,
782,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,1500,gini,,5,46,True,-1,707878,
783,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,46,True,-1,707878,
784,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,46,True,-1,707878,
785,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,46,True,-1,707878,
786,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,1500,gini,,1,50,True,-1,707878,
787,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.6971428571428572,0.64,0.6528860028860028,1500,gini,,2,50,True,-1,707878,
788,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,1500,gini,,5,50,True,-1,707878,
789,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,50,True,-1,707878,
790,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,50,True,-1,707878,
791,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,50,True,-1,707878,
792,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,1500,gini,,1,54,True,-1,707878,
793,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.6971428571428573,0.64,0.6528860028860028,1500,gini,,2,54,True,-1,707878,
794,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6816666666666666,0.5900000000000001,0.6184920634920635,1500,gini,,5,54,True,-1,707878,
795,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,54,True,-1,707878,
796,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,54,True,-1,707878,
797,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,54,True,-1,707878,
798,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6483333333333333,0.64,0.628968253968254,1500,gini,,1,58,True,-1,707878,
799,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6983333333333334,0.615,0.6361111111111111,1500,gini,,2,58,True,-1,707878,
800,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,58,True,-1,707878,
801,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,58,True,-1,707878,
802,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,58,True,-1,707878,
803,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,58,True,-1,707878,
804,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,1500,gini,,1,62,True,-1,707878,
805,euclidian_px_all,randomforestclassifier,None,0.7518181818181818,"(0.6696750982474247, 0.833961265388939)",0.7138095238095239,0.64,0.66002886002886,1500,gini,,2,62,True,-1,707878,
806,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,1500,gini,,5,62,True,-1,707878,
807,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6804761904761906,0.5900000000000001,0.61002886002886,1500,gini,,10,62,True,-1,707878,
808,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,62,True,-1,707878,
809,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,62,True,-1,707878,
810,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,1500,gini,,1,66,True,-1,707878,
811,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.6971428571428572,0.64,0.6528860028860028,1500,gini,,2,66,True,-1,707878,
812,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,66,True,-1,707878,
813,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6804761904761906,0.5900000000000001,0.61002886002886,1500,gini,,10,66,True,-1,707878,
814,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,15,66,True,-1,707878,
815,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,66,True,-1,707878,
816,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,1500,gini,,1,70,True,-1,707878,
817,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6888095238095239,0.615,0.63502886002886,1500,gini,,2,70,True,-1,707878,
818,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,1500,gini,,5,70,True,-1,707878,
819,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6804761904761906,0.5900000000000001,0.61002886002886,1500,gini,,10,70,True,-1,707878,
820,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,15,70,True,-1,707878,
821,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,70,True,-1,707878,
822,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,1500,gini,,1,74,True,-1,707878,
823,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,1500,gini,,2,74,True,-1,707878,
824,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,74,True,-1,707878,
825,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,74,True,-1,707878,
826,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,15,74,True,-1,707878,
827,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,74,True,-1,707878,
828,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.7,0.665,0.6634920634920635,1500,gini,,1,78,True,-1,707878,
829,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6983333333333334,0.615,0.6361111111111111,1500,gini,,2,78,True,-1,707878,
830,euclidian_px_all,randomforestclassifier,None,0.7418181818181818,"(0.6532273251364491, 0.8304090384999145)",0.6971428571428572,0.615,0.6362193362193362,1500,gini,,5,78,True,-1,707878,
831,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,78,True,-1,707878,
832,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,15,78,True,-1,707878,
833,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,78,True,-1,707878,
834,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.64,0.615,0.6111111111111112,1500,gini,,1,82,True,-1,707878,
835,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6816666666666666,0.615,0.628968253968254,1500,gini,,2,82,True,-1,707878,
836,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,1500,gini,,5,82,True,-1,707878,
837,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,82,True,-1,707878,
838,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,15,82,True,-1,707878,
839,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,82,True,-1,707878,
840,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,1500,gini,,1,86,True,-1,707878,
841,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.7066666666666668,0.64,0.653968253968254,1500,gini,,2,86,True,-1,707878,
842,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,1500,gini,,5,86,True,-1,707878,
843,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,86,True,-1,707878,
844,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,86,True,-1,707878,
845,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,86,True,-1,707878,
846,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,1500,gini,,1,90,True,-1,707878,
847,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.64,0.615,0.6111111111111112,1500,gini,,2,90,True,-1,707878,
848,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,90,True,-1,707878,
849,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,90,True,-1,707878,
850,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,90,True,-1,707878,
851,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,90,True,-1,707878,
852,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6583333333333333,0.665,0.6456349206349206,1500,gini,,1,94,True,-1,707878,
853,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.6566666666666667,0.615,0.6182539682539683,1500,gini,,2,94,True,-1,707878,
854,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,94,True,-1,707878,
855,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,94,True,-1,707878,
856,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,94,True,-1,707878,
857,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,94,True,-1,707878,
858,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6583333333333333,0.665,0.6456349206349206,1500,gini,,1,98,True,-1,707878,
859,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,1500,gini,,2,98,True,-1,707878,
860,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6888095238095239,0.615,0.63502886002886,1500,gini,,5,98,True,-1,707878,
861,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,1500,gini,,10,98,True,-1,707878,
862,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,98,True,-1,707878,
863,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,98,True,-1,707878,
864,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6833333333333333,0.64,0.6452380952380953,1500,gini,,1,102,True,-1,707878,
865,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,1500,gini,,2,102,True,-1,707878,
866,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,5,102,True,-1,707878,
867,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,102,True,-1,707878,
868,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,102,True,-1,707878,
869,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,102,True,-1,707878,
870,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,1500,gini,,1,106,True,-1,707878,
871,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,1500,gini,,2,106,True,-1,707878,
872,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,1500,gini,,5,106,True,-1,707878,
873,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,106,True,-1,707878,
874,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,106,True,-1,707878,
875,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,106,True,-1,707878,
876,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6483333333333333,0.64,0.628968253968254,1500,gini,,1,110,True,-1,707878,
877,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.615,0.6218253968253968,1500,gini,,2,110,True,-1,707878,
878,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,1500,gini,,5,110,True,-1,707878,
879,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,110,True,-1,707878,
880,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,110,True,-1,707878,
881,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,110,True,-1,707878,
882,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6833333333333333,0.64,0.6373015873015874,1500,gini,,1,114,True,-1,707878,
883,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,1500,gini,,2,114,True,-1,707878,
884,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,1500,gini,,5,114,True,-1,707878,
885,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,114,True,-1,707878,
886,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,114,True,-1,707878,
887,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,114,True,-1,707878,
888,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.65,0.64,0.6277777777777779,1500,gini,,1,118,True,-1,707878,
889,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,1500,gini,,2,118,True,-1,707878,
890,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,1500,gini,,5,118,True,-1,707878,
891,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,1500,gini,,10,118,True,-1,707878,
892,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,1500,gini,,15,118,True,-1,707878,
893,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,1500,gini,,20,118,True,-1,707878,
894,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6483333333333333,0.64,0.628968253968254,1500,gini,,1,122,True,-1,707878,
