id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
106,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",logistic,0.001,sgd,0.001,300,707878
107,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",logistic,0.01,sgd,0.001,300,707878
108,euclidian_px_all,mlpclassifier,RFS,0.7154545454545456,"(0.6211677873332442, 0.809741303575847)",0.6416666666666666,0.5900000000000001,0.5973809523809523,"(45,)",tanh,0.0001,lbfgs,0.001,300,707878
109,euclidian_px_all,mlpclassifier,RFS,0.7045454545454546,"(0.5865656043958536, 0.8225253046950556)",0.6183333333333334,0.615,0.5991269841269841,"(45,)",tanh,0.001,lbfgs,0.001,300,707878
110,euclidian_px_all,mlpclassifier,RFS,0.760909090909091,"(0.6899355768409997, 0.8318826049771822)",0.74,0.585,0.6293650793650793,"(45,)",tanh,0.01,lbfgs,0.001,300,707878
111,euclidian_px_all,mlpclassifier,RFS,0.6509090909090909,"(0.5899691362863518, 0.7118490455318299)",0.3,0.1,0.14666666666666667,"(45,)",tanh,0.0001,sgd,0.001,300,707878
112,euclidian_px_all,mlpclassifier,RFS,0.6509090909090909,"(0.5899691362863518, 0.7118490455318299)",0.3,0.1,0.14666666666666667,"(45,)",tanh,0.001,sgd,0.001,300,707878
113,euclidian_px_all,mlpclassifier,RFS,0.6509090909090909,"(0.5899691362863518, 0.7118490455318299)",0.3,0.1,0.14666666666666667,"(45,)",tanh,0.01,sgd,0.001,300,707878
114,euclidian_px_all,mlpclassifier,RFS,0.7427272727272728,"(0.6821856859275249, 0.8032688595270207)",0.7216666666666667,0.58,0.608044733044733,"(45,)",relu,0.0001,lbfgs,0.001,300,707878
115,euclidian_px_all,mlpclassifier,RFS,0.7518181818181818,"(0.6405272954656868, 0.8631090681706769)",0.6911904761904762,0.665,0.6628787878787878,"(45,)",relu,0.001,lbfgs,0.001,300,707878
116,euclidian_px_all,mlpclassifier,RFS,0.7981818181818181,"(0.697543644197937, 0.8988199921656992)",0.75,0.6849999999999999,0.6988888888888889,"(45,)",relu,0.01,lbfgs,0.001,300,707878
117,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",relu,0.0001,sgd,0.001,300,707878
118,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",relu,0.001,sgd,0.001,300,707878
119,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45,)",relu,0.01,sgd,0.001,300,707878
120,euclidian_px_all,mlpclassifier,RFS,0.7054545454545453,"(0.5821031956811882, 0.8288058952279025)",0.6649999999999999,0.54,0.5805555555555555,"(45, 45, 45)",identity,0.0001,lbfgs,0.001,300,707878
121,euclidian_px_all,mlpclassifier,RFS,0.7690909090909092,"(0.6677826751325157, 0.8703991430493027)",0.7533333333333333,0.64,0.6738095238095239,"(45, 45, 45)",identity,0.001,lbfgs,0.001,300,707878
122,euclidian_px_all,mlpclassifier,RFS,0.77,"(0.6984988435856102, 0.8415011564143898)",0.7383333333333334,0.61,0.6555555555555556,"(45, 45, 45)",identity,0.01,lbfgs,0.001,300,707878
123,euclidian_px_all,mlpclassifier,RFS,0.7781818181818181,"(0.7036467125587096, 0.8527169238049266)",0.7666666666666666,0.54,0.6157142857142858,"(45, 45, 45)",identity,0.0001,sgd,0.001,300,707878
124,euclidian_px_all,mlpclassifier,RFS,0.7781818181818181,"(0.7036467125587096, 0.8527169238049266)",0.7666666666666666,0.54,0.6157142857142858,"(45, 45, 45)",identity,0.001,sgd,0.001,300,707878
125,euclidian_px_all,mlpclassifier,RFS,0.769090909090909,"(0.6944927929690818, 0.8436890252127363)",0.76,0.515,0.6023809523809525,"(45, 45, 45)",identity,0.01,sgd,0.001,300,707878
126,euclidian_px_all,mlpclassifier,RFS,0.6418181818181818,"(0.5695230338722171, 0.7141133297641465)",0.4883333333333333,0.465,0.46706349206349207,"(45, 45, 45)",logistic,0.0001,lbfgs,0.001,300,707878
127,euclidian_px_all,mlpclassifier,RFS,0.65,"(0.5332209938345435, 0.7667790061654566)",0.5483333333333333,0.5650000000000001,0.5332251082251082,"(45, 45, 45)",logistic,0.001,lbfgs,0.001,300,707878
128,euclidian_px_all,mlpclassifier,RFS,0.7063636363636364,"(0.6326621305198861, 0.7800651422073868)",0.6421428571428571,0.64,0.6191558441558442,"(45, 45, 45)",logistic,0.01,lbfgs,0.001,300,707878
129,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.0001,sgd,0.001,300,707878
130,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.001,sgd,0.001,300,707878
131,euclidian_px_all,mlpclassifier,RFS,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.01,sgd,0.001,300,707878
132,euclidian_px_all,mlpclassifier,RFS,0.6518181818181819,"(0.5568363405088432, 0.7468000231275205)",0.5066666666666666,0.54,0.5126984126984127,"(45, 45, 45)",tanh,0.0001,lbfgs,0.001,300,707878
