id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_neighbors,weights,algorithm,leaf_size,n_jobs
16,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,1,distance,brute,5,-1
17,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,1,distance,brute,10,-1
18,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,1,distance,brute,20,-1
19,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,1,distance,brute,30,-1
20,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,auto,1,-1
21,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,auto,5,-1
22,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,auto,10,-1
23,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,auto,20,-1
24,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,auto,30,-1
25,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,brute,1,-1
26,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,brute,5,-1
27,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,brute,10,-1
28,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,brute,20,-1
29,euclidian_px_all,kneighborsclassifier,ReliefF,0.7518181818181818,"(0.6891412436733856, 0.8144951199629781)",0.6838095238095239,0.6599999999999999,0.6572510822510822,2,uniform,brute,30,-1
30,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,auto,1,-1
31,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,auto,5,-1
32,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,auto,10,-1
33,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,auto,20,-1
34,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,auto,30,-1
35,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,brute,1,-1
36,euclidian_px_all,kneighborsclassifier,ReliefF,0.77,"(0.6984988435856102, 0.8415011564143898)",0.675952380952381,0.8099999999999999,0.7254545454545454,2,distance,brute,5,-1
