id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
130,euclidian_px_all,mlpclassifier,mRMR,0.569090909090909,"(0.48890737507504806, 0.6492744431067698)",0.07272727272727272,0.2,0.10666666666666666,"(45, 45, 45)",logistic,0.001,sgd,0.001,300,707878
131,euclidian_px_all,mlpclassifier,mRMR,0.569090909090909,"(0.48890737507504806, 0.6492744431067698)",0.07272727272727272,0.2,0.10666666666666666,"(45, 45, 45)",logistic,0.01,sgd,0.001,300,707878
132,euclidian_px_all,mlpclassifier,mRMR,0.7145454545454546,"(0.6284833674818, 0.8006075416091092)",0.6261904761904762,0.75,0.6559307359307359,"(45, 45, 45)",tanh,0.0001,lbfgs,0.001,300,707878
133,euclidian_px_all,mlpclassifier,mRMR,0.6963636363636363,"(0.5884094416694693, 0.8043178310578033)",0.5733333333333334,0.725,0.627070707070707,"(45, 45, 45)",tanh,0.001,lbfgs,0.001,300,707878
134,euclidian_px_all,mlpclassifier,mRMR,0.7072727272727273,"(0.6124022523003334, 0.8021432022451211)",0.5730952380952382,0.75,0.6335714285714286,"(45, 45, 45)",tanh,0.01,lbfgs,0.001,300,707878
135,euclidian_px_all,mlpclassifier,mRMR,0.43272727272727274,"(0.3358281441927818, 0.5296264012617636)",0.40626262626262627,0.8800000000000001,0.5404761904761904,"(45, 45, 45)",tanh,0.0001,sgd,0.001,300,707878
136,euclidian_px_all,mlpclassifier,mRMR,0.43272727272727274,"(0.3358281441927818, 0.5296264012617636)",0.40626262626262627,0.8800000000000001,0.5404761904761904,"(45, 45, 45)",tanh,0.001,sgd,0.001,300,707878
137,euclidian_px_all,mlpclassifier,mRMR,0.43272727272727274,"(0.3358281441927818, 0.5296264012617636)",0.40626262626262627,0.8800000000000001,0.5404761904761904,"(45, 45, 45)",tanh,0.01,sgd,0.001,300,707878
138,euclidian_px_all,mlpclassifier,mRMR,0.7418181818181818,"(0.6340818213882987, 0.8495545422480649)",0.638968253968254,0.8,0.6902469752469753,"(45, 45, 45)",relu,0.0001,lbfgs,0.001,300,707878
139,euclidian_px_all,mlpclassifier,mRMR,0.7872727272727272,"(0.7073239230755287, 0.8672215314699258)",0.6916666666666667,0.805,0.741060606060606,"(45, 45, 45)",relu,0.001,lbfgs,0.001,300,707878
140,euclidian_px_all,mlpclassifier,mRMR,0.6954545454545455,"(0.6142780878284131, 0.776631003080678)",0.5788095238095238,0.705,0.6204545454545455,"(45, 45, 45)",relu,0.01,lbfgs,0.001,300,707878
141,euclidian_px_all,mlpclassifier,mRMR,0.4036363636363636,"(0.33432745168390937, 0.4729452755888179)",0.38487373737373737,0.95,0.5452380952380953,"(45, 45, 45)",relu,0.0001,sgd,0.001,300,707878
142,euclidian_px_all,mlpclassifier,mRMR,0.4036363636363636,"(0.33432745168390937, 0.4729452755888179)",0.38487373737373737,0.95,0.5452380952380953,"(45, 45, 45)",relu,0.001,sgd,0.001,300,707878
143,euclidian_px_all,mlpclassifier,mRMR,0.4036363636363636,"(0.33432745168390937, 0.4729452755888179)",0.38487373737373737,0.95,0.5452380952380953,"(45, 45, 45)",relu,0.01,sgd,0.001,300,707878
