id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,hidden_layer_sizes,activation,alpha,solver,learning_rate_init,max_iter,random_state
131,euclidian_px_all,mlpclassifier,PCA,0.6236363636363637,"(0.6023541314163999, 0.6449185958563274)",0.0,0.0,0.0,"(45, 45, 45)",logistic,0.01,sgd,0.001,300,707878
132,euclidian_px_all,mlpclassifier,PCA,0.7345454545454546,"(0.6640535277115233, 0.805037381379386)",0.64,0.71,0.6672222222222222,"(45, 45, 45)",tanh,0.0001,lbfgs,0.001,300,707878
133,euclidian_px_all,mlpclassifier,PCA,0.7345454545454546,"(0.6640535277115233, 0.805037381379386)",0.64,0.71,0.6672222222222222,"(45, 45, 45)",tanh,0.001,lbfgs,0.001,300,707878
134,euclidian_px_all,mlpclassifier,PCA,0.7436363636363637,"(0.6774766829232124, 0.8097960443495149)",0.65,0.71,0.6738888888888888,"(45, 45, 45)",tanh,0.01,lbfgs,0.001,300,707878
135,euclidian_px_all,mlpclassifier,PCA,0.760909090909091,"(0.6968970308625266, 0.8249211509556553)",0.7066666666666668,0.6599999999999999,0.6715079365079364,"(45, 45, 45)",tanh,0.0001,sgd,0.001,300,707878
136,euclidian_px_all,mlpclassifier,PCA,0.760909090909091,"(0.6968970308625266, 0.8249211509556553)",0.7066666666666668,0.6599999999999999,0.6715079365079364,"(45, 45, 45)",tanh,0.001,sgd,0.001,300,707878
137,euclidian_px_all,mlpclassifier,PCA,0.760909090909091,"(0.6968970308625266, 0.8249211509556553)",0.7066666666666668,0.6599999999999999,0.6715079365079364,"(45, 45, 45)",tanh,0.01,sgd,0.001,300,707878
138,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6032548996485992, 0.7712905548968553)",0.595,0.515,0.540873015873016,"(45, 45, 45)",relu,0.0001,lbfgs,0.001,300,707878
139,euclidian_px_all,mlpclassifier,PCA,0.6872727272727273,"(0.6032548996485992, 0.7712905548968553)",0.595,0.515,0.540873015873016,"(45, 45, 45)",relu,0.001,lbfgs,0.001,300,707878
140,euclidian_px_all,mlpclassifier,PCA,0.6972727272727274,"(0.6053067952225859, 0.7892386593228689)",0.6133333333333334,0.54,0.5598412698412698,"(45, 45, 45)",relu,0.01,lbfgs,0.001,300,707878
141,euclidian_px_all,mlpclassifier,PCA,0.7254545454545455,"(0.6035360922312387, 0.8473729986778522)",0.7116666666666667,0.525,0.5745238095238097,"(45, 45, 45)",relu,0.0001,sgd,0.001,300,707878
142,euclidian_px_all,mlpclassifier,PCA,0.7254545454545455,"(0.6035360922312387, 0.8473729986778522)",0.7116666666666667,0.525,0.5745238095238097,"(45, 45, 45)",relu,0.001,sgd,0.001,300,707878
143,euclidian_px_all,mlpclassifier,PCA,0.7254545454545455,"(0.6035360922312387, 0.8473729986778522)",0.7116666666666667,0.525,0.5745238095238097,"(45, 45, 45)",relu,0.01,sgd,0.001,300,707878
